timestamps,qabs_front,qabs_back,azimuth,zenith,S4_tilt
2003-09-21 19:00:00+04:00,0.0,0.0,278.70451986523585,106.81806592357859,
2003-09-21 20:00:00+04:00,0.0,0.0,286.20946512769905,120.16126240870597,
2003-09-21 21:00:00+04:00,0.0,0.0,296.09578279512635,132.91750783068287,
2003-09-21 22:00:00+04:00,0.0,0.0,310.921776375215,144.36053640899627,
2003-09-21 23:00:00+04:00,0.0,0.0,335.12219290973235,152.71363448363903,
2003-12-21 00:00:00+04:00,0.0,0.0,68.9720955991358,177.28869614448826,
2003-12-21 01:00:00+04:00,0.0,0.0,90.13619926801084,163.75416243218382,
2003-12-21 02:00:00+04:00,0.0,0.0,94.94187167051227,150.12140513561997,
2003-12-21 03:00:00+04:00,0.0,0.0,98.94601688672829,136.57298879093977,
2003-12-21 04:00:00+04:00,0.0,0.0,102.99787328679632,123.17261599732048,
2003-12-21 05:00:00+04:00,0.0,0.0,107.4289101266856,109.99972425832894,
2003-12-21 06:00:00+04:00,0.0,0.0,112.52865250045464,97.16793189289646,
2003-12-21 07:00:00+04:00,19.31751814302135,6.541535210167685,118.65599143257359,84.85044517720759,11.459044908832466
2003-12-21 08:00:00+04:00,92.8128715081438,36.556510498817076,126.30737276338778,73.32307668274781,66.52279516883156
2003-12-21 09:00:00+04:00,169.38843567337068,64.0983521141184,136.15805671430456,63.034947529043635,53.66461529955117
2003-12-21 10:00:00+04:00,250.06637289534157,93.85117182634812,148.96888345058323,54.70166138763315,36.035154750561425
2003-12-21 11:00:00+04:00,342.2771630889438,108.8262013655512,165.0684810019474,49.33286115255146,16.683677223153037
2003-12-21 12:00:00+04:00,413.71808065506474,111.4379636593129,183.33256134580483,47.94013107892763,3.683845123728133
2003-12-21 13:00:00+04:00,417.92400683848575,102.93660946342344,201.07097223297075,50.852328222101704,23.81279716734397
2003-12-21 14:00:00+04:00,361.1399355679581,90.74276816350495,216.01828266365936,57.416005137760955,42.58734770011085
2003-12-21 15:00:00+04:00,265.40205619443117,62.74310074279556,227.6851107372236,66.5549524739409,59.5637152905971
2003-12-21 16:00:00+04:00,142.25375717339654,23.4312067390325,236.65606146374645,77.35532602151015,33.050562771120006
2003-12-21 17:00:00+04:00,9.206227113304651,3.109926775465643,243.6905264377696,89.2076331751091,2.433017319164378
2003-12-21 18:00:00+04:00,0.0,0.0,249.39888402019918,101.73522462446442,
2003-12-21 19:00:00+04:00,0.0,0.0,254.22100088053756,114.70571117258663,
2003-12-21 20:00:00+04:00,0.0,0.0,258.4818919770409,127.97113751091686,
2003-12-21 21:00:00+04:00,0.0,0.0,262.46730217841315,141.43250256509185,
2003-12-21 22:00:00+04:00,0.0,0.0,266.58693652902235,155.01827113720714,
2003-12-21 23:00:00+04:00,0.0,0.0,272.47547663207666,168.66291656633862,
